HORARIO;Horas;Minutos;#minutos;;;DESPACHO;ATENCION;DERIVACION;tiempo entre llamadas;;;;
16:06;16;6;966;;;6,008185196;5,798187944;11,7712748;18;;;;
16:13;16;13;973;;;1,783721668;28,70369758;9,561524338;7;;;;
16:25;16;25;985;;;9,539568121;29,2553923;5,528262577;12;;;;
16:33;16;33;993;;;8,609657727;8,291777586;25,86928067;8;;;;
16:37;16;37;997;;;2,44106954;20,57593341;11,07026507;4;;;;
16:45;16;45;1005;;;4,193887723;24,0193489;17,36685147;8;;;;
16:48;16;48;1008;;;1,88007072;4,620448653;4,003179897;3;;;;
16:56;16;56;1016;;;8,532895391;8,233033042;17,35989255;8;;;;
18:10;18;10;1090;;;4,295508689;29,04123113;23,90576693;74;;;;
18:33;18;33;1113;;;3,063114086;9,930094472;9,213784072;23;;;;
19:38;19;38;1178;;;1,512329684;8,061854216;13,69266562;65;;;;
20:26;20;26;1226;;;12,57475565;7,48641017;8,856806152;48;;;;
23:22;23;22;1402;;;11,86285663;16,95527183;10,92835979;176;;;;
1:35;1;35;95;;;5,244088129;7,651799199;15,8218063;-1307;;;;
7:35;7;35;455;;;3,935043403;17,14602802;5,50583833;360;;;;
7:49;7;49;469;;;3,389846962;14,85904056;4,220381217;14;;;;
8:19;8;19;499;;;0,887427657;43,39696692;14,15017286;30;;;;
8:41;8;41;521;;;2,656408369;17,49464908;5,922955304;22;;;;
8:43;8;43;523;;;0,842384607;13,08321886;17,05343529;2;;;;
8:53;8;53;533;;;4,940159238;9,543945717;3,591218082;10;;;;
9:19;9;19;559;;;11,23984237;6,749601752;8,696657169;26;;;;
9:20;9;20;560;;;6,301163606;12,47445953;3,281232745;1;;;;
9:36;9;36;576;;;1,619347614;10,21825215;7,469703108;16;;;;
10:05;10;5;605;;;3,876985097;42,39047518;9,47106599;29;;;;
10:05;10;5;605;;;5,934584966;23,59038456;23,67512512;0;;;;
10:27;10;27;627;;;1,102415172;23,37290653;4,5536914;22;;;;
10:32;10;32;632;;;7,018013772;9,66606104;7,579363305;5;;;;
11:00;11;0;660;;;2,265501129;30,91477091;21,49093821;28;;;;
11:10;11;10;670;;;6,496797753;17,23654951;15,61576923;10;;;;
11:13;11;13;673;;;3,155195178;28,28137584;3,25632608;3;;;;
11:15;11;15;675;;;5,156767834;20,84776952;18,70192204;2;;;;
11:23;11;23;683;;;1,050842402;10,51492459;5,683793157;8;;;;
11:38;11;38;698;;;2,299050123;21,58790448;8,045240026;15;;;;
12:13;12;13;733;;;4,423974561;19,63371685;5,747771972;35;;;;
12:15;12;15;735;;;3,12777637;25,10823753;3,948622566;2;;;;
12:46;12;46;766;;;0,674767858;6,339500517;5,633698009;31;;;;
13:11;13;11;791;;;0,848759008;22,64585465;3,897364315;25;;;;
13:25;13;25;805;;;8,227226774;14,43056835;6,040121048;14;;;;
13:29;13;29;809;;;12,78884565;7,868660226;11,97409379;4;;;;
13:33;13;33;813;;;3,555746442;11,08466152;28,43262069;4;;;;
13:37;13;37;817;;;2,882561545;17,31861523;5,503033812;4;;;;
13:44;13;44;824;;;12,087761;13,50998125;10,68326867;7;;;;
13:49;13;49;829;;;5,445969219;27,7054197;13,17199104;5;;;;
14:16;14;16;856;;;8,656185321;8,782948366;9,493690247;27;;;;
14:23;14;23;863;;;4,980842438;11,22093697;30,19712656;7;;;;
14:43;14;43;883;;;2,67634463;17,60337733;8,235989273;20;;;;
14:46;14;46;886;;;3,644310937;9,570966179;5,98946839;3;;;;
14:52;14;52;892;;;10,6623247;7,558793629;4,489133876;6;;;;
15:08;15;8;908;;;1,252657812;9,149367286;4,277912253;16;;;;
15:22;15;22;922;;;3,757008791;5,644692953;9,180103938;14;;;;
15:49;15;49;949;;;3,094629283;6,649954966;6,325312543;27;;;;
15:50;15;50;950;;;5,910676525;5,725674981;20,48942301;1;;;;
16:10;16;10;970;;;2,490067341;26,08540925;6,316401525;20;;;;
16:13;16;13;973;;;1,714233627;26,97714725;14,09564745;3;;;;
16:44;16;44;1004;;;1,867005319;15,04135154;27,00044503;31;;;;
16:50;16;50;1010;;;3,129020515;17,82174602;11,21889444;6;;;;
16:50;16;50;1010;;;7,901885071;9,784367813;3,793977673;0;;;;
16:58;16;58;1018;;;5,055023816;9,29547773;14,51019994;8;;;;
17:06;17;6;1026;;;6,355751808;7,604040202;20,01667245;8;;;;
17:53;17;53;1073;;;1,255195114;11,8964841;6,456090698;47;;;;
17:53;17;53;1073;;;4,028566166;16,68654733;3,327064185;0;;;;
18:34;18;34;1114;;;0,853876084;18,28033043;22,8816055;41;;;;
18:59;18;59;1139;;;11,44806581;21,65931672;11,03735949;25;;;;
19:30;19;30;1170;;;1,306043947;8,601114622;8,410086094;31;;;;
19:48;19;48;1188;;;8,979808389;9,52524659;5,013806769;18;;;;
19:50;19;50;1190;;;4,93267728;18,35177511;11,68112177;2;;;;
19:57;19;57;1197;;;1,071513407;24,859456;20,44353069;7;;;;
20:21;20;21;1221;;;4,729185243;8,755500406;12,93460167;24;;;;
22:49;22;49;1369;;;2,066662358;6,41574498;17,40714429;148;;;;
23:20;23;20;1400;;;1,614706708;11,97401672;28,39719757;31;;;;
1:54;1;54;114;;;1,539652173;28,7675843;5,549935245;-1286;;;;
5:19;5;19;319;;;0,951360628;27,14063213;11,94300636;205;;;;
5:45;5;45;345;;;6,616583869;4,726055261;14,52531078;26;;;;
7:34;7;34;454;;;8,494630659;5,242175215;4,604268416;109;;;;
7:49;7;49;469;;;8,011947731;35,96970658;7,741448519;15;;;;
7:56;7;56;476;;;1,759534544;27,49015257;5,685318445;7;;;;
8:08;8;8;488;;;1,68696986;5,711369121;3,314614589;12;;;;
8:15;8;15;495;;;0,752260924;17,95101894;3,848288825;7;;;;
8:53;8;53;533;;;0,967933165;10,6209049;10,10887142;38;;;;
9:24;9;24;564;;;2,104945279;27,29956054;9,308078262;31;;;;
9:28;9;28;568;;;8,497542829;18,05225412;20,82530265;4;;;;
9:29;9;29;569;;;4,635103402;12,25046296;15,39629821;1;;;;
9:34;9;34;574;;;11,24967484;4,26015877;16,21232478;5;;;;
9:41;9;41;581;;;2,531267726;17,64676298;29,76349267;7;;;;
9:44;9;44;584;;;5,63135319;8,790440787;8,351477449;3;;;;
9:56;9;56;596;;;1,805825875;21,28032581;5,02050907;12;;;;
9:57;9;57;597;;;1,408988749;10,66192816;3,861938656;1;;;;
10:01;10;1;601;;;6,189892028;7,38160327;12,50239741;4;;;;
10:03;10;3;603;;;1,987939686;8,725486656;8,188370343;2;;;;
10:06;10;6;606;;;0,850107349;30,25652304;8,964340726;3;;;;
10:10;10;10;610;;;4,048488379;5,24699891;20,51177761;4;;;;
10:17;10;17;617;;;7,159082035;13,54437931;20,37849214;7;;;;
10:31;10;31;631;;;3,00442595;6,019826358;5,74152759;14;;;;
10:39;10;39;639;;;8,655925987;40,60593409;13,41134472;8;;;;
10:45;10;45;645;;;10,97131489;6,359680495;30,63653823;6;;;;
10:57;10;57;657;;;4,472990187;24,61032011;7,594289433;12;;;;
11:03;11;3;663;;;6,219620004;12,18371526;13,75725776;6;;;;
11:05;11;5;665;;;3,286748973;25,14567745;18,19559043;2;;;;
11:23;11;23;683;;;7,161492052;15,88245245;14,26181536;18;;;;
11:34;11;34;694;;;1,80106055;5,743372897;3,471732352;11;;;;
11:38;11;38;698;;;3,433755147;17,18833436;9,247045055;4;;;;
11:46;11;46;706;;;6,028076248;13,6981047;8,043656475;8;;;;
11:54;11;54;714;;;0,636695025;27,87139014;25,26578855;8;;;;
12:22;12;22;742;;;5,570775512;14,33107052;24,56446837;28;;;;
12:29;12;29;749;;;3,928609239;22,01868274;17,9437656;7;;;;
12:42;12;42;762;;;1,122727199;40,98502367;9,955119468;13;;;;
12:43;12;43;763;;;4,842335099;18,54867672;9,792505412;1;;;;
12:44;12;44;764;;;4,113237823;19,90157544;9,380504541;1;;;;
12:57;12;57;777;;;3,734921365;5,075817718;14,33175305;13;;;;
13:14;13;14;794;;;7,851029907;4,490498707;17,13532056;17;;;;
13:36;13;36;816;;;5,104816609;23,06719793;6,956326796;22;;;;
13:39;13;39;819;;;1,485199235;38,41867314;17,46867501;3;;;;
13:45;13;45;825;;;1,857292232;21,34036007;3,939160355;6;;;;
14:38;14;38;878;;;2,526543831;25,11534726;11,1321002;53;;;;
14:40;14;40;880;;;4,836031891;9,333977443;9,636580711;2;;;;
14:46;14;46;886;;;4,562222343;4,895751626;18,66020506;6;;;;
14:47;14;47;887;;;6,892310675;6,43946688;5,052487659;1;;;;
14:50;14;50;890;;;0,749808312;15,36785551;13,82499641;3;;;;
15:23;15;23;923;;;2,742423898;39,41050812;7,152605956;33;;;;
15:36;15;36;936;;;13,89331866;32,07276792;3,86615487;13;;;;
15:42;15;42;942;;;8,430052072;5,715236006;9,892450332;6;;;;
15:47;15;47;947;;;4,130819436;24,06555228;24,75238792;5;;;;
15:58;15;58;958;;;2,556520274;12,52363657;10,6336193;11;;;;
16:15;16;15;975;;;5,227127612;10,1884601;6,52052816;17;;;;
16:29;16;29;989;;;1,573053516;36,85336491;22,99339875;14;;;;
16:31;16;31;991;;;9,676123885;33,85390019;6,234653512;2;;;;
16:51;16;51;1011;;;1,600925977;4,508193204;20,10413681;20;;;;
17:39;17;39;1059;;;5,705808647;6,208788645;3,657959066;48;;;;
17:47;17;47;1067;;;1,970924681;16,88337304;16,43636836;8;;;;
18:02;18;2;1082;;;11,49384291;18,57547435;8,620256868;15;;;;
18:06;18;6;1086;;;2,615907573;8,452362366;6,839647102;4;;;;
19:03;19;3;1143;;;0,925796037;19,64447236;9,941446886;57;;;;
20:52;20;52;1252;;;0,900075887;5,706475091;24,83089206;109;;;;
21:10;21;10;1270;;;1,578290892;33,65169377;23,0687435;18;;;;
21:59;21;59;1319;;;9,672172952;38,76647505;7,065155847;49;;;;
23:04;23;4;1384;;;2,734830064;13,44262474;10,71144581;65;;;;
0:17;0;17;17;;;3,951088341;5,639792115;5,646595947;-1367;;;;
0:42;0;42;42;;;8,638667551;6,903972254;9,178252768;25;;;;
6:44;6;44;404;;;11,67662949;31,29896414;16,26229224;362;;;;
6:45;6;45;405;;;1,073523289;10,75216169;9,994591887;1;;;;
7:10;7;10;430;;;0,887829113;32,31393269;6,718599395;25;;;;
7:15;7;15;435;;;0,921814393;20,41433973;5,090376401;5;;;;
7:17;7;17;437;;;5,577319684;16,49822948;11,05725034;2;;;;
7:35;7;35;455;;;2,85134402;11,1527042;10,76063063;18;;;;
8:01;8;1;481;;;3,814714425;17,41873175;14,64845695;26;;;;
8:16;8;16;496;;;0,633196171;23,73700149;23,99234104;15;;;;
8:43;8;43;523;;;6,996469724;18,96258612;10,9346399;27;;;;
8:49;8;49;529;;;2,060941848;13,00556663;3,942401682;6;;;;
9:00;9;0;540;;;5,086975555;22,57878593;13,43445429;11;;;;
9:01;9;1;541;;;1,660194569;10,30100567;8,769919777;1;;;;
9:04;9;4;544;;;2,066922764;21,33890682;11,85827349;3;;;;
9:04;9;4;544;;;6,836236744;39,52160746;7,799329457;0;;;;
9:05;9;5;545;;;2,57643122;4,615569105;3,75260099;1;;;;
9:06;9;6;546;;;4,490658807;19,41771047;15,90332162;1;;;;
9:11;9;11;551;;;7,599504984;13,57473245;6,320333931;5;;;;
9:18;9;18;558;;;8,953400803;40,30464218;20,06102818;7;;;;
9:28;9;28;568;;;1,493808717;14,62821465;17,32008208;10;;;;
9:31;9;31;571;;;3,467365963;37,82174693;9,662939116;3;;;;
9:41;9;41;581;;;0,946302994;45,81297936;3,259719201;10;;;;
10:12;10;12;612;;;1,958269227;32,28495644;18,37301101;31;;;;
10:23;10;23;623;;;2,522010292;9,174027165;7,193884132;11;;;;
10:25;10;25;625;;;9,353857225;9,080510469;6,98056352;2;;;;
10:38;10;38;638;;;7,656156786;6,364175782;4,688655752;13;;;;
10:47;10;47;647;;;1,462926495;6,614606978;12,6485393;9;;;;
10:52;10;52;652;;;10,41717477;19,34314806;13,31722499;5;;;;
10:53;10;53;653;;;6,647044248;11,32586126;4,88628309;1;;;;
10:59;10;59;659;;;4,556757244;6,238665195;7,369324564;6;;;;
11:23;11;23;683;;;1,630876437;6,543279507;17,74600486;24;;;;
11:23;11;23;683;;;7,580504882;7,124493955;16,4242498;0;;;;
11:39;11;39;699;;;1,291991623;20,99759865;11,1715857;16;;;;
11:44;11;44;704;;;3,966227739;29,11616994;4,078427791;5;;;;
11:51;11;51;711;;;0,960975886;18,25998774;6,25861069;7;;;;
11:56;11;56;716;;;2,761204609;21,00533991;21,69459443;5;;;;
12:10;12;10;730;;;1,476708967;15,32482643;5,603492287;14;;;;
12:23;12;23;743;;;4,865820642;9,919675655;11,48393285;13;;;;
12:34;12;34;754;;;1,503138913;10,38226753;8,545277724;11;;;;
12:45;12;45;765;;;2,725788688;16,08732366;10,44163187;11;;;;
12:46;12;46;766;;;1,270763207;11,04818049;3,513484432;1;;;;
12:54;12;54;774;;;1,731975642;20,4387659;6,693437895;8;;;;
13:00;13;0;780;;;2,397145073;5,985907991;13,13587659;6;;;;
13:05;13;5;785;;;5,584708091;14,33450435;7,649654538;5;;;;
13:32;13;32;812;;;3,627222706;37,34126842;9,614249596;27;;;;
13:53;13;53;833;;;1,010063092;10,06788275;5,334062469;21;;;;
14:24;14;24;864;;;1,130574723;34,46921185;12,43623905;31;;;;
14:26;14;26;866;;;4,778563764;6,282715414;4,454599907;2;;;;
14:30;14;30;870;;;13,507037;39,91568469;10,13874072;4;;;;
14:44;14;44;884;;;10,96985459;8,500507415;8,149205979;14;;;;
14:47;14;47;887;;;7,285129079;33,79017261;4,17068907;3;;;;
14:52;14;52;892;;;1,887960991;30,55536965;20,81009944;5;;;;
14:59;14;59;899;;;8,287618826;13,2129828;18,10658514;7;;;;
14:59;14;59;899;;;1,461065234;8,419940724;8,026144076;0;;;;
15:09;15;9;909;;;1,1584995;23,80332599;15,4306804;10;;;;
15:15;15;15;915;;;3,893093103;10,31496608;13,83494832;6;;;;
15:25;15;25;925;;;2,025747535;13,50183107;4,691130579;10;;;;
15:32;15;32;932;;;7,586445012;35,19436532;25,9685698;7;;;;
16:18;16;18;978;;;8,747864899;19,29283287;5,51231701;46;;;;
16:37;16;37;997;;;0,936722236;10,0863506;3,833376973;19;;;;
16:43;16;43;1003;;;3,223124417;8,830619899;11,24109134;6;;;;
16:51;16;51;1011;;;1,509711645;9,175084852;13,39275552;8;;;;
17:29;17;29;1049;;;12,08494353;19,84451504;9,684503384;38;;;;
18:09;18;9;1089;;;3,057398048;5,046705187;10,06032416;40;;;;
19:20;19;20;1160;;;1,868384315;24,77625353;6,977932419;71;;;;
19:24;19;24;1164;;;8,831596798;8,696046296;12,11468732;4;;;;
20:23;20;23;1223;;;2,0446836;24,47032238;3,732681803;59;;;;
21:57;21;57;1317;;;3,396872943;18,89430448;5,622038741;94;;;;
22:57;22;57;1377;;;5,038604318;9,087814054;12,93817626;60;;;;
23:01;23;1;1381;;;2,774733282;5,849764265;11,27430045;4;;;;
0:34;0;34;34;;;7,412549032;7,239093703;3,413016639;-1347;;;;
6:09;6;9;369;;;14,36494712;45,78230282;3,420594917;335;;;;
9:05;9;5;545;;;1,828780813;22,31837063;4,158564476;176;;;;
9:19;9;19;559;;;4,98020215;28,01111308;19,79233929;14;;;;
9:32;9;32;572;;;0,940763457;4,320154983;7,262799218;13;;;;
9:57;9;57;597;;;1,257127591;26,14768915;3,400364656;25;;;;
10:05;10;5;605;;;0,86129063;5,981849641;28,53660552;8;;;;
10:12;10;12;612;;;0,9530682;5,455491359;16,34635444;7;;;;
10:14;10;14;614;;;2,09703882;43,7191777;12,35374946;2;;;;
10:37;10;37;637;;;1,320315068;11,90653606;3,68893655;23;;;;
10:40;10;40;640;;;8,930488406;12,11400127;25,8468498;3;;;;
10:45;10;45;645;;;2,263945687;25,65980809;5,587136756;5;;;;
10:49;10;49;649;;;5,774730201;10,4307704;11,20539347;4;;;;
11:06;11;6;666;;;1,662043665;23,67642348;4,679798765;17;;;;
11:10;11;10;670;;;2,360217357;8,376900389;3,863698196;4;;;;
11:20;11;20;680;;;0,853207057;4,500715339;16,85132546;10;;;;
11:32;11;32;692;;;4,310638166;7,527841094;14,18908544;12;;;;
11:44;11;44;704;;;7,445838082;25,80226498;23,68212103;12;;;;
11:46;11;46;706;;;7,081482275;26,09739217;3,570244413;2;;;;
11:57;11;57;717;;;2,176192138;10,30380181;5,285764911;11;;;;
11:59;11;59;719;;;0,928943032;43,47363074;27,46940499;2;;;;
12:14;12;14;734;;;1,105458548;7,271276666;27,72030119;15;;;;
12:16;12;16;736;;;1,107070201;9,680458206;28,65911866;2;;;;
12:33;12;33;753;;;0,751815496;20,49138593;7,93385194;17;;;;
12:46;12;46;766;;;1,231007519;14,99555605;24,18467693;13;;;;
12:59;12;59;779;;;3,28614899;24,20450067;5,901491607;13;;;;
13:03;13;3;783;;;3,43751251;22,21626576;4,732393096;4;;;;
13:03;13;3;783;;;3,008068297;24,45683577;7,976984124;0;;;;
13:05;13;5;785;;;6,894642283;6,799223491;11,08083928;2;;;;
13:06;13;6;786;;;4,419583936;8,079866038;6,572155457;1;;;;
13:06;13;6;786;;;13,02414704;10,55027665;11,6902912;0;;;;
13:23;13;23;803;;;4,995555476;10,67849722;3,49463251;17;;;;
13:27;13;27;807;;;7,511866164;16,92921773;9,810900145;4;;;;
13:32;13;32;812;;;0,814843887;16,91930668;9,333071237;5;;;;
13:49;13;49;829;;;3,023112805;13,29997304;4,57295402;17;;;;
14:03;14;3;843;;;2,107241685;9,554928763;23,4344475;14;;;;
14:03;14;3;843;;;5,865606407;14,6206336;3,705274066;0;;;;
14:04;14;4;844;;;1,922112187;16,29786386;7,495773303;1;;;;
14:25;14;25;865;;;3,733620647;5,358331438;11,59493256;21;;;;
14:29;14;29;869;;;3,134368875;16,24483139;12,92180754;4;;;;
14:44;14;44;884;;;9,307908002;16,2269139;5,662606205;15;;;;
14:44;14;44;884;;;1,765580379;35,63938666;6,015293478;0;;;;
14:49;14;49;889;;;9,415073593;24,63295983;6,691641825;5;;;;
14:57;14;57;897;;;0,975801479;29,71809856;11,60397769;8;;;;
15:13;15;13;913;;;9,077023262;5,815522661;25,96039399;16;;;;
15:19;15;19;919;;;5,502575399;5,83380918;13,4997191;6;;;;
15:27;15;27;927;;;2,753514813;16,13519689;15,34822324;8;;;;
15:50;15;50;950;;;2,038316911;37,34353282;5,259646316;23;;;;
16:04;16;4;964;;;1,098783484;10,1977612;8,008253308;14;;;;
17:05;17;5;1025;;;4,279219491;20,41255102;7,269602634;61;;;;
17:08;17;8;1028;;;1,471170867;22,14360864;6,108658571;3;;;;
17:14;17;14;1034;;;14,04530662;27,89095393;5,29658487;6;;;;
17:28;17;28;1048;;;3,462488387;5,461305996;7,930609724;14;;;;
17:31;17;31;1051;;;4,69799331;23,32761934;16,66061406;3;;;;
18:00;18;0;1080;;;8,464816064;7,346137855;27,68404562;29;;;;
18:48;18;48;1128;;;2,346463661;36,32228342;3,856448587;48;;;;
19:25;19;25;1165;;;10,52794727;32,28947595;5,524470435;37;;;;
20:29;20;29;1229;;;1,239512444;21,71800884;14,00889421;64;;;;
21:34;21;34;1294;;;2,578376184;21,5822563;3,590329853;65;;;;
22:26;22;26;1346;;;4,48158394;6,19657193;14,97154892;52;;;;
22:58;22;58;1378;;;2,774366139;16,23123105;8,137997056;32;;;;
0:08;0;8;8;;;6,439934214;26,70692945;6,872911532;-1370;;;;
0:50;0;50;50;;;3,663841365;35,9013335;3,282096065;42;;;;
4:43;4;43;283;;;3,215490292;5,611773357;6,045943442;233;;;;
5:46;5;46;346;;;11,90324623;29,20790882;10,82747092;63;;;;
6:51;6;51;411;;;0,787317502;5,605602239;5,526984647;65;;;;
8:35;8;35;515;;;1,662626228;20,57166078;15,2541735;104;;;;
8:40;8;40;520;;;3,948672728;6,471412771;11,59940678;5;;;;
9:12;9;12;552;;;2,980781536;9,094573845;11,84988965;32;;;;
9:24;9;24;564;;;8,428937072;17,16770994;4,728160195;12;;;;
9:24;9;24;564;;;3,483098393;21,41392727;8,278101672;0;;;;
9:41;9;41;581;;;3,056183396;18,59577287;12,73148274;17;;;;
9:59;9;59;599;;;0,779996846;20,10393155;25,87229572;18;;;;
10:08;10;8;608;;;6,0223544;10,25363452;8,869651848;9;;;;
10:17;10;17;617;;;5,126977743;18,58688039;21,44510121;9;;;;
10:35;10;35;635;;;4,957855271;14,44377581;28,38227111;18;;;;
10:40;10;40;640;;;8,371159074;13,51157908;16,27404639;5;;;;
10:51;10;51;651;;;3,213112797;12,78562556;27,88923786;11;;;;
10:51;10;51;651;;;2,901857517;10,36127262;13,03827891;0;;;;
10:57;10;57;657;;;0,841034094;8,220102994;5,828046926;6;;;;
11:00;11;0;660;;;8,522530194;21,53443831;4,055277312;3;;;;
11:04;11;4;664;;;3,707951291;8,208468329;30,72742068;4;;;;
11:18;11;18;678;;;4,259427715;10,76508679;3,356001783;14;;;;
11:22;11;22;682;;;2,954113516;30,25548798;3,871747264;4;;;;
11:33;11;33;693;;;0,645217504;5,613330447;14,55974866;11;;;;
11:47;11;47;707;;;0,755729503;10,45771206;3,719894704;14;;;;
11:47;11;47;707;;;1,614286097;4,249853859;15,08692644;0;;;;
11:49;11;49;709;;;2,966604958;10,37539429;21,26473219;2;;;;
11:50;11;50;710;;;10,25611574;12,82385907;19,2038318;1;;;;
11:55;11;55;715;;;1,386070527;24,6726556;8,202528544;5;;;;
11:59;11;59;719;;;14,24933582;4,773227261;20,06716565;4;;;;
12:09;12;9;729;;;4,092094091;6,111966574;8,525449053;10;;;;
12:25;12;25;745;;;10,82199968;15,18199817;12,50652234;16;;;;
12:46;12;46;766;;;2,363514795;13,85567179;8,992163662;21;;;;
12:47;12;47;767;;;0,855734743;46,19614919;11,63941477;1;;;;
12:51;12;51;771;;;1,639806798;6,916751732;4,202791176;4;;;;
12:59;12;59;779;;;2,679766335;16,72620596;6,447680804;8;;;;
13:53;13;53;833;;;6,314676956;7,258289009;5,045714183;54;;;;
14:26;14;26;866;;;7,689837789;19,05678608;10,99558099;33;;;;
14:31;14;31;871;;;11,2632127;12,91609391;8,403100702;5;;;;
14:38;14;38;878;;;0,876567379;21,92904115;9,046728689;7;;;;
14:53;14;53;893;;;2,593198032;38,91496115;3,441214764;15;;;;
16:24;16;24;984;;;1,241416232;7,476887956;3,259927943;91;;;;
16:41;16;41;1001;;;4,461110976;4,470192674;3,89559424;17;;;;
16:43;16;43;1003;;;10,28121303;11,05081688;14,38461207;2;;;;
16:46;16;46;1006;;;3,430540083;26,48087912;12,45392912;3;;;;
17:04;17;4;1024;;;4,323475235;18,46261158;12,99306821;18;;;;
17:22;17;22;1042;;;7,521913367;29,70099103;8,46772046;18;;;;
17:33;17;33;1053;;;1,738406776;6,54866836;21,97606655;11;;;;
17:34;17;34;1054;;;8,181957058;16,57275044;4,735262505;1;;;;
18:20;18;20;1100;;;1,400420932;12,36671646;19,39904821;46;;;;
18:22;18;22;1102;;;5,603590156;20,20622278;26,10929484;2;;;;
19:46;19;46;1186;;;2,635866299;7,22250619;4,131321624;84;;;;
20:00;20;0;1200;;;3,859582665;27,79771951;7,554216659;14;;;;
20:14;20;14;1214;;;2,439128588;26,364847;6,557876194;14;;;;
21:21;21;21;1281;;;2,774364243;21,22925365;19,2513542;67;;;;
21:33;21;33;1293;;;3,362023822;8,484596211;28,11639653;12;;;;
22:21;22;21;1341;;;1,647071446;10,29740225;22,62915009;48;;;;
22:24;22;24;1344;;;6,191819056;7,043711781;5,682140267;3;;;;
0:08;0;8;8;;;3,939858847;6,847650169;22,91963684;-1336;;;;
6:24;6;24;384;;;6,420168437;16,45137865;21,6851506;376;;;;
8:31;8;31;511;;;2,650879118;6,354494597;5,972421087;127;;;;
8:32;8;32;512;;;1,217437569;7,686018311;9,689548238;1;;;;
8:35;8;35;515;;;4,555872449;37,42422602;16,65636817;3;;;;
8:37;8;37;517;;;11,17894168;25,14433078;5,97103597;2;;;;
8:39;8;39;519;;;0,923438142;5,217453211;25,98362991;2;;;;
8:40;8;40;520;;;6,591305494;36,32529256;3,531866416;1;;;;
8:51;8;51;531;;;3,85440494;39,95075233;12,73701516;11;;;;
8:53;8;53;533;;;2,218131822;18,0194458;13,16942609;2;;;;
9:26;9;26;566;;;1,403734586;28,2951451;11,60375337;33;;;;
9:31;9;31;571;;;1,964733757;13,43273881;7,031513681;5;;;;
10:05;10;5;605;;;4,528606372;37,06238104;3,495488586;34;;;;
10:20;10;20;620;;;3,773502358;11,78500641;26,33097632;15;;;;
10:30;10;30;630;;;11,92823557;6,835949917;23,61294833;10;;;;
10:57;10;57;657;;;1,878947632;39,76107137;11,54237422;27;;;;
11:12;11;12;672;;;13,82944563;23,45985994;12,23715211;15;;;;
11:16;11;16;676;;;5,189951814;6,410518331;5,287696102;4;;;;
11:29;11;29;689;;;1,938560312;10,70938354;5,235926067;13;;;;
11:38;11;38;698;;;4,593391783;25,22673376;8,872707003;9;;;;
11:40;11;40;700;;;1,766046897;4,373806989;20,31086108;2;;;;
11:40;11;40;700;;;9,88312819;25,70417905;12,71192822;0;;;;
12:13;12;13;733;;;1,038803767;20,93609401;18,07247739;33;;;;
12:15;12;15;735;;;2,044180078;7,771909388;27,85394331;2;;;;
12:15;12;15;735;;;2,278575145;6,526070028;5,341239452;0;;;;
12:46;12;46;766;;;0,875054795;16,14821852;10,17683641;31;;;;
12:53;12;53;773;;;2,930333473;34,23612641;10,79058526;7;;;;
12:53;12;53;773;;;3,810244685;13,10416491;12,74563995;0;;;;
13:00;13;0;780;;;6,587575898;26,58593791;9,960967065;7;;;;
13:02;13;2;782;;;0,798711909;10,07879463;7,211008683;2;;;;
13:05;13;5;785;;;2,461471384;27,00964135;16,90231272;3;;;;
13:20;13;20;800;;;2,012311604;4,671197398;7,556998293;15;;;;
13:23;13;23;803;;;4,873989415;15,96650711;5,711524552;3;;;;
13:29;13;29;809;;;4,833022497;10,47498598;12,65664986;6;;;;
13:36;13;36;816;;;0,625280946;18,6911695;4,147087271;7;;;;
13:46;13;46;826;;;8,037619024;4,634099374;4,294207115;10;;;;
13:46;13;46;826;;;1,001457726;25,74152709;6,972942175;0;;;;
13:46;13;46;826;;;4,04104343;7,457464842;10,99565355;0;;;;
14:02;14;2;842;;;6,254925919;26,69945021;27,43046815;16;;;;
14:03;14;3;843;;;5,807403679;31,89740283;6,910778052;1;;;;
14:24;14;24;864;;;1,187064518;27,33956574;7,178809906;21;;;;
14:26;14;26;866;;;2,083098577;29,54918253;3,20356261;2;;;;
14:30;14;30;870;;;1,089442186;20,13431921;9,967068884;4;;;;
14:30;14;30;870;;;7,083162586;21,95925893;7,410147228;0;;;;
14:31;14;31;871;;;4,557210872;9,45005393;19,27703446;1;;;;
15:05;15;5;905;;;9,153664936;13,89030222;23,21029396;34;;;;
15:07;15;7;907;;;6,992726535;10,05616099;18,41966667;2;;;;
15:14;15;14;914;;;2,46814095;19,62573356;10,0860596;7;;;;
15:38;15;38;938;;;4,15442716;29,3206364;22,06599018;24;;;;
15:38;15;38;938;;;2,737765892;4,423591726;10,52452811;0;;;;
15:41;15;41;941;;;11,56420605;5,630518409;3,755519796;3;;;;
16:05;16;5;965;;;2,542682101;28,07573904;29,76394979;24;;;;
16:35;16;35;995;;;7,587524434;7,460953871;4,032272081;30;;;;
17:31;17;31;1051;;;1,313106907;7,368599706;15,16462474;56;;;;
17:50;17;50;1070;;;3,843436907;34,76581386;5,922642474;19;;;;
18:18;18;18;1098;;;10,81646694;31,18291135;25,89410413;28;;;;
18:34;18;34;1114;;;4,277085737;28,44054243;4,158962731;16;;;;
19:00;19;0;1140;;;2,004700582;17,4395465;4,529182912;26;;;;
